ticker,matched_market_date,sentiment_mean,close,daily_return,article_count,ai_innovation,collaboration,leadership,regulation,litigation
GOOGL,2022-12-21,0.2178,89.58,0.0063,1,1,0,0,0,0
GOOGL,2023-02-07,0.2932,107.64,0.0461,2,1,0,0,0,1
GOOGL,2023-03-03,0.3349,93.65,0.0179,1,1,0,0,0,0
GOOGL,2023-03-07,0.0597,93.86,-0.0133,1,0,0,1,0,0
GOOGL,2023-04-25,-0.3546,103.85,-0.02,1,0,0,1,0,0
GOOGL,2023-05-26,0.3012,124.61,0.0092,1,1,0,0,0,0
GOOGL,2023-05-30,0.0932,123.67,-0.0075,1,0,0,0,0,1
GOOGL,2023-06-02,0.0462,124.67,0.0077,1,0,0,0,0,0
GOOGL,2023-06-09,0.33085,122.23,0.0007,2,2,0,0,0,0
GOOGL,2023-06-15,0.3731,125.09,0.0115,1,0,1,0,0,0
GOOGL,2023-07-03,0.1683,119.9,0.0017,1,0,0,0,1,0
GOOGL,2023-07-28,0.172,132.58,0.0246,4,0,0,2,0,0
GOOGL,2023-08-01,0.3766,131.55,-0.0088,1,0,0,0,1,0
GOOGL,2023-08-29,0.3404,134.57,0.0272,3,3,0,0,0,0
GOOGL,2023-09-06,0.3946,134.46,-0.0096,1,1,0,0,0,0
GOOGL,2023-09-12,0.1807,135.34,-0.0115,1,1,0,0,0,0
GOOGL,2023-09-15,0.338,137.4,-0.0051,1,0,0,1,0,0
GOOGL,2023-10-13,0.2519,137.36,-0.0116,1,0,1,0,0,0
GOOGL,2023-10-18,0.17615000000000003,137.96,-0.0126,2,2,0,0,0,0
GOOGL,2023-10-31,0.1438,124.08,-0.0031,1,1,0,0,0,0
GOOGL,2023-11-02,-0.0487,127.49,0.0082,1,0,0,0,0,1
GOOGL,2023-11-03,-0.2972,129.1,0.0126,1,0,0,0,0,1
GOOGL,2023-11-07,0.1241,130.97,0.0055,2,0,2,0,0,0
GOOGL,2023-11-22,0.2533,138.49,0.0111,2,2,0,0,0,0
GOOGL,2023-11-27,0.44,136.41,-0.002,1,1,0,0,0,0
GOOGL,2023-12-05,0.3393,130.99,0.0133,1,1,0,0,0,0
GOOGL,2023-12-15,0.3451,132.6,0.005,1,1,0,0,0,0
GOOGL,2023-12-29,0.3776,139.69,-0.0039,1,0,1,0,0,0
GOOGL,2024-01-05,0.3865,135.73,-0.0048,1,0,1,0,0,0
GOOGL,2024-01-08,0.2749,138.84,0.0229,1,1,0,0,0,0
GOOGL,2024-01-09,0.7717,140.95,0.0152,1,0,1,0,0,0
GOOGL,2024-01-19,0.3411,146.38,0.0202,1,1,0,0,0,0
GOOGL,2024-02-07,0.348,145.54,0.01,1,0,1,0,0,0
GOOGL,2024-02-08,0.3551,145.91,0.0025,1,1,0,0,0,0
GOOGL,2024-03-04,0.2369,133.35,-0.0276,1,1,0,0,0,0
GOOGL,2024-03-11,0.1523,137.67,0.0167,1,0,1,0,0,0
GOOGL,2024-03-12,0.2636,138.5,0.006,2,0,0,2,0,0
GOOGL,2024-03-13,0.31835,139.79,0.0093,2,0,0,2,0,0
GOOGL,2024-03-18,0.56865,147.68,0.046,2,2,0,0,0,0
GOOGL,2024-03-19,-0.1105,147.03,-0.0044,1,0,0,0,1,0
GOOGL,2024-03-21,0.2777,147.6,-0.0077,1,0,1,0,0,0
GOOGL,2024-04-01,-0.1433,155.49,0.0302,1,0,0,0,0,1
GOOGL,2024-04-04,0.29725,150.53,-0.0283,2,0,2,0,0,0
GOOGL,2024-04-25,0.306,156.0,-0.0197,1,0,0,1,0,0
GOOGL,2024-04-26,0.4348,171.95,0.1022,1,0,0,1,0,0
GOOGL,2024-04-29,0.3775,166.15,-0.0337,1,1,0,0,0,0
GOOGL,2024-05-01,0.2401,163.86,0.0066,1,1,0,0,0,0
GOOGL,2024-05-06,-0.3521,168.1,0.0051,1,0,0,0,0,1
GOOGL,2024-05-08,0.3113,169.38,-0.0109,1,1,0,0,0,0
GOOGL,2024-05-09,0.2026,169.96,0.0034,1,0,0,0,0,0
GOOGL,2024-05-13,0.1369,169.14,0.0029,1,1,0,0,0,0
GOOGL,2024-05-15,0.2058,172.51,0.0127,1,0,0,0,0,0
GOOGL,2024-05-17,0.2895,176.06,0.0108,1,0,1,0,0,0
GOOGL,2024-05-29,0.3563,175.9,-0.0028,1,0,0,0,1,0
GOOGL,2024-06-05,-0.0509,175.41,0.0093,1,0,0,1,0,0
GOOGL,2024-06-07,0.1778,174.46,-0.0128,1,0,0,0,0,1
GOOGL,2024-06-17,0.3522,177.24,0.0025,1,0,0,1,0,0
GOOGL,2024-07-17,0.4448,181.02,-0.0158,1,0,0,0,0,0
GOOGL,2024-07-22,0.0555,181.67,0.0226,1,0,1,0,0,0
GOOGL,2024-07-25,0.11359999999999999,167.28,-0.031,3,0,2,0,0,0
GOOGL,2024-07-30,0.3563,170.29,0.0045,1,1,0,0,0,0
GOOGL,2024-08-07,0.1727,158.94,0.0041,1,0,1,0,0,0
GOOGL,2024-08-15,0.4473,161.3,0.0058,1,0,0,1,0,0
GOOGL,2024-08-19,0.2741,166.67,0.0228,1,1,0,0,0,0
GOOGL,2024-09-03,0.1161,157.36,-0.0368,1,1,0,0,0,0
GOOGL,2024-09-05,0.3651,157.24,0.005,1,0,0,1,0,0
GOOGL,2024-09-11,0.352,151.16,0.0168,1,1,0,0,0,0
GOOGL,2024-09-16,-0.2045,158.06,0.0038,1,1,0,0,0,0
GOOGL,2024-09-25,0.3739,161.49,-0.0049,1,1,0,0,0,0
GOOGL,2024-09-26,0.24,162.73,0.0077,1,0,1,0,0,0
GOOGL,2024-09-27,0.5408,163.95,0.0075,1,0,1,0,0,0
GOOGL,2024-10-04,0.3263,167.06,0.0072,1,1,0,0,0,0
GOOGL,2024-10-07,0.2161,162.98,-0.0244,1,0,0,0,0,1
GOOGL,2024-10-08,0.2817,164.38,0.0086,2,2,0,0,0,0
GOOGL,2024-10-14,-0.2644,164.96,0.0105,1,0,0,0,0,1
GOOGL,2024-10-15,0.3594,165.46,0.003,1,1,0,0,0,0
GOOGL,2024-10-22,-0.043400000000000015,165.14,0.0065,3,1,0,0,2,0
GOOGL,2024-10-23,0.3115,162.78,-0.0143,1,1,0,0,0,0
GOOGL,2024-10-24,0.4849,162.72,-0.0004,1,0,1,0,0,0
GOOGL,2024-10-28,0.32125000000000004,166.72,0.0088,2,2,0,0,0,0
GOOGL,2024-11-06,0.2629,176.51,0.0399,1,1,0,0,0,0
GOOGL,2024-11-07,0.2648,180.75,0.024,1,1,0,0,0,0
GOOGL,2024-11-12,0.1415,181.62,0.007,1,1,0,0,0,0
GOOGL,2024-11-15,0.015700000000000006,172.49,-0.0176,2,0,1,0,0,1
GOOGL,2024-11-18,0.0957,175.3,0.0163,1,1,0,0,0,0
GOOGL,2024-11-22,-0.2205,164.76,-0.0171,1,0,0,0,0,1
GOOGL,2024-11-29,0.0361,168.95,-0.0017,1,1,0,0,0,0
GOOGL,2024-12-04,-0.3272,174.37,0.0177,1,0,0,0,0,1
GOOGL,2024-12-09,0.2378,175.37,0.0049,2,0,0,1,0,0
GOOGL,2024-12-11,0.334,195.4,0.0552,1,1,0,0,0,0
GOOGL,2024-12-20,0.4747,191.41,0.0154,1,1,0,0,0,0
GOOGL,2024-12-27,0.6222,192.76,-0.0145,1,1,0,0,0,0
GOOGL,2025-01-06,0.3308,196.87,0.0265,1,0,1,0,0,0
GOOGL,2025-01-10,-0.4115,192.04,-0.0098,1,0,0,0,1,0
GOOGL,2025-01-13,0.3684,191.01,-0.0054,1,0,0,1,0,0
GOOGL,2025-01-15,0.3822,195.55,0.0311,1,1,0,0,0,0
GOOGL,2025-01-27,0.2201,191.81,-0.042,1,1,0,0,0,0
GOOGL,2025-02-10,0.1871,186.47,0.0061,1,0,0,0,1,0
GOOGL,2025-03-10,-0.1738,165.87,-0.0449,1,0,0,0,1,0
GOOGL,2025-03-11,0.2373,164.04,-0.011,1,1,0,0,0,0
GOOGL,2025-03-18,0.35655000000000003,160.67,-0.022,2,2,0,0,0,0
GOOGL,2025-04-04,-0.0918,145.6,-0.034,1,0,0,1,0,0
GOOGL,2025-04-09,0.3887,158.71,0.0968,1,0,1,0,0,0
GOOGL,2025-04-15,0.3388,156.31,-0.0174,1,0,1,0,0,0
GOOGL,2025-04-17,0.2525,151.16,-0.0142,1,0,0,0,1,0
GOOGL,2025-04-25,0.28176666666666667,161.96,0.0168,3,1,0,0,2,0
GOOGL,2025-04-29,0.3287,160.16,-0.0028,1,1,0,0,0,0
GOOGL,2025-05-07,-0.1138,151.38,-0.0726,1,0,0,0,1,0
GOOGL,2025-05-08,0.0967,154.28,0.0192,1,0,0,0,0,1
GOOGL,2025-05-09,0.4202,152.75,-0.0099,1,1,0,0,0,0
GOOGL,2025-05-19,0.2239,166.54,0.0021,1,1,0,0,0,0
GOOGL,2025-05-20,0.0377,163.98,-0.0154,1,0,0,0,0,1
GOOGL,2025-05-28,-0.1672,172.36,-0.0031,1,0,0,0,0,1
GOOGL,2025-06-02,0.15285,169.03,-0.0158,2,0,0,0,1,0
GOOGL,2025-06-04,-0.1957,168.05,0.0113,1,0,1,0,0,0
GOOGL,2025-06-10,0.32225000000000004,178.6,0.0143,2,2,0,0,0,0
GOOGL,2025-06-11,0.0702,177.35,-0.007,1,1,0,0,0,0
GOOGL,2025-06-13,0.2081,174.67,-0.0059,1,0,0,0,1,0
GOOGL,2025-06-16,0.34355,176.77,0.012,2,2,0,0,0,0
GOOGL,2025-06-18,-0.1264,173.32,-0.0149,1,0,0,0,1,0
GOOGL,2025-06-25,-0.2092,170.68,0.0234,1,0,0,0,0,1
GOOGL,2025-07-01,0.0558,175.84,-0.0022,1,0,0,0,1,0
GOOGL,2025-07-08,0.303,174.36,-0.0137,1,0,1,0,0,0
GOOGL,2025-07-21,0.1155,190.1,0.0272,1,1,0,0,0,0
GOOGL,2025-07-24,0.31135,192.17,0.0102,2,1,1,0,0,0
GOOGL,2025-07-25,0.24040000000000003,193.18,0.0053,3,2,0,1,0,0
GOOGL,2025-07-29,-0.3688,195.75,0.0165,1,0,0,0,0,1
GOOGL,2025-08-05,0.368625,194.67,-0.0019,4,4,0,0,0,0
GOOGL,2025-08-06,0.4782,196.09,0.0073,1,1,0,0,0,0
GOOGL,2025-08-07,0.2962,196.52,0.0022,1,0,1,0,0,0
GOOGL,2025-08-08,0.3467,201.42,0.0249,1,1,0,0,0,0
GOOGL,2025-08-11,-0.1139,201.0,-0.0021,1,1,0,0,0,0
GOOGL,2025-08-12,0.43572500000000003,203.34,0.0116,4,4,0,0,0,0
GOOGL,2025-08-13,0.22799999999999998,201.96,-0.0068,3,1,1,0,1,0
GOOGL,2025-08-14,0.4293,202.94,0.0049,1,1,0,0,0,0
GOOGL,2025-08-19,0.2442,201.57,-0.0095,1,1,0,0,0,0
GOOGL,2025-08-22,-0.2039,206.09,0.0317,1,0,0,0,0,1
GOOGL,2025-08-27,0.286,207.48,0.0016,1,1,0,0,0,0
GOOGL,2025-08-29,0.1953,212.91,0.006,1,0,0,1,0,0
GOOGL,2025-09-02,0.2865,211.35,-0.0073,1,0,0,0,1,0
GOOGL,2025-09-03,0.36235,230.66,0.0914,2,1,0,0,1,0
GOOGL,2025-09-04,0.14450000000000002,232.3,0.0071,2,0,0,0,1,0
GOOGL,2025-09-05,0.115,235.0,0.0116,1,0,1,0,0,0
GOOGL,2025-09-08,0.31749999999999995,234.04,-0.0032,3,2,1,0,0,0
GOOGL,2025-09-10,0.30574999999999997,239.17,-0.0019,2,0,2,0,0,0
GOOGL,2025-09-15,0.3947,251.61,0.0449,1,1,0,0,0,0
GOOGL,2025-09-16,0.1233,251.16,-0.0018,1,0,0,0,0,0
GOOGL,2025-09-23,-0.239,251.66,-0.0034,1,0,0,0,1,0
GOOGL,2025-09-25,0.57,245.79,-0.0055,1,0,1,0,0,0
GOOGL,2025-09-30,0.2432,243.1,-0.0039,1,1,0,0,0,0
GOOGL,2025-10-15,0.26839682539682536,251.03,0.0227,63,38,15,4,2,2
GOOGL,2025-10-16,0.22469529411764705,251.46,0.0017,85,53,6,6,7,4
GOOGL,2025-10-17,0.20070375000000001,253.3,0.0073,80,36,20,5,5,3
GOOGL,2025-10-20,0.0749,256.55,0.0128,1,0,0,0,0,0
GOOGL,2025-10-21,0.0416,250.46,-0.0237,2,2,0,0,0,0
GOOGL,2025-10-22,0.29962,251.69,0.0049,5,2,3,0,0,0
GOOGL,2025-10-23,0.2002,253.08,0.0055,5,3,1,0,1,0
GOOGL,2025-10-24,0.30292,259.92,0.027,5,2,2,0,0,0
GOOGL,2025-10-27,0.37895,269.27,0.036,4,1,2,0,1,0
GOOGL,2025-10-28,0.3201333333333333,267.47,-0.0067,6,3,2,0,0,0
GOOGL,2025-10-29,0.3174,274.57,0.0265,13,4,7,1,0,0
GOOGL,2025-10-30,0.2790214285714286,281.48,0.0252,14,8,6,0,0,0
GOOGL,2025-11-03,0.19966875,283.72,0.009,16,2,7,4,1,0
GOOGL,2025-11-04,0.17386315789473686,277.54,-0.0218,19,4,8,4,0,0
GOOGL,2025-11-05,0.215985,284.31,0.0244,20,6,10,2,0,0
GOOGL,2025-11-06,0.3196058823529412,284.75,0.0015,17,7,6,2,0,0
GOOGL,2025-11-07,0.196003125,278.83,-0.0208,32,4,18,8,2,0
GOOGL,2025-11-10,0.23155,290.1,0.0404,10,3,5,1,0,1
GOOGL,2025-11-11,0.21046842105263158,291.31,0.0042,19,4,11,4,0,0
GOOGL,2025-11-12,0.056466666666666665,286.71,-0.0158,3,0,3,0,0,0
GOOGL,2025-11-13,0.15315,278.57,-0.0284,2,0,0,0,1,0
GOOGL,2025-11-14,0.1503139534883721,276.41,-0.0078,43,8,28,4,2,0
GOOGL,2025-11-17,0.21326666666666666,285.02,0.0311,33,4,21,2,4,1
GOOGL,2025-11-18,0.18074545454545454,284.28,-0.0026,11,4,4,1,0,1
GOOGL,2025-11-19,0.28618235294117644,292.81,0.03,17,9,1,4,2,0
GOOGL,2025-11-20,0.3135888888888889,289.45,-0.0115,9,2,6,0,1,0
GOOGL,2025-11-21,0.23022777777777778,299.66,0.0353,54,13,25,14,1,0
GOOGL,2025-11-24,0.39631904761904757,318.58,0.0631,21,14,5,1,0,0
GOOGL,2025-11-25,0.15493870967741935,323.44,0.0153,31,21,6,2,2,0
GOOGL,2025-11-26,0.21713478260869562,319.95,-0.0108,23,15,6,1,1,0
GOOGL,2025-11-28,0.224152,320.18,0.0007,25,8,11,3,2,0
GOOGL,2025-12-08,0.3772,313.72,-0.0229,1,1,0,0,0,0
GOOGL,2025-12-09,0.19922083333333332,317.08,0.0107,24,16,3,1,2,0
GOOGL,2025-12-10,0.235875,320.21,0.0099,20,15,3,0,1,0
GOOGL,2025-12-11,0.10468181818181818,312.43,-0.0243,11,5,2,2,2,0
GOOGL,2025-12-12,0.20831750000000002,309.29,-0.0101,40,17,10,4,3,0
GOOGL,2025-12-15,0.24557,308.22,-0.0035,10,2,6,0,1,0
GOOGL,2025-12-16,0.24086111111111108,306.57,-0.0054,18,7,6,1,1,0
GOOGL,2025-12-17,0.2575769230769231,296.72,-0.0321,26,8,15,1,1,0
GOOGL,2025-12-18,0.2534411764705883,302.46,0.0193,17,9,5,2,1,0
GOOGL,2025-12-19,0.25050208333333335,307.16,0.0155,48,21,18,3,3,1
GOOGL,2025-12-22,0.28983846153846154,309.78,0.0085,13,4,7,2,0,0
GOOGL,2025-12-23,0.27534444444444445,314.35,0.0148,18,8,5,0,2,1
GOOGL,2025-12-24,0.23518,314.09,-0.0008,10,1,6,1,0,0
GOOGL,2025-12-26,0.25315238095238096,313.51,-0.0018,21,9,8,2,0,1
GOOGL,2025-12-29,0.28491666666666665,313.56,0.0002,12,4,6,2,0,0
GOOGL,2025-12-30,0.3273857142857143,313.85,0.0009,14,9,5,0,0,0
IBM,2022-01-11,0.4284,132.87,-0.016,1,0,1,0,0,0
IBM,2022-01-12,0.2058,133.59,0.0054,1,0,0,1,0,0
IBM,2022-01-13,0.2941,134.76,0.0088,1,1,0,0,0,0
IBM,2022-01-26,0.2151,134.26,-0.0135,1,1,0,0,0,0
IBM,2022-02-08,0.2979,137.02,-0.0016,1,0,1,0,0,0
IBM,2022-02-11,-0.4413,132.69,-0.0062,1,0,0,0,0,1
IBM,2022-02-15,0.1084,129.94,-0.0016,1,0,0,0,1,0
IBM,2022-02-17,0.24,124.97,-0.0326,1,1,0,0,0,0
IBM,2022-02-18,0.2174,124.35,-0.005,2,1,0,0,0,1
IBM,2022-02-23,0.3399,122.07,-0.0149,1,0,0,0,1,0
IBM,2022-02-24,0.3234,121.97,-0.0008,1,0,0,0,0,0
IBM,2022-02-25,0.2043,124.18,0.0181,1,1,0,0,0,0
IBM,2022-03-04,0.39854999999999996,126.62,0.0055,2,1,0,0,0,0
IBM,2022-03-08,0.6984,125.68,-0.0031,1,0,0,0,0,1
IBM,2022-03-17,0.2231,127.96,0.0072,2,1,0,0,0,0
IBM,2022-03-29,0.4352,131.94,0.0036,1,0,0,0,0,1
IBM,2022-04-19,0.353,129.15,0.0236,1,1,0,0,0,0
IBM,2022-04-21,0.6754,139.85,0.0111,1,0,1,0,0,0
IBM,2022-05-17,0.001,138.37,0.0247,1,0,0,0,0,1
IBM,2022-05-20,-0.0888,128.48,-0.0091,1,0,0,0,0,0
IBM,2022-06-01,0.4301,139.43,0.0042,1,0,1,0,0,0
IBM,2022-06-02,0.3567,140.15,0.0052,2,0,0,2,0,0
IBM,2022-06-03,0.4461,141.18,0.0073,1,1,0,0,0,0
IBM,2022-06-07,-0.4438,142.78,-0.0007,1,0,0,0,0,1
IBM,2022-06-13,-0.1221,135.11,-0.0079,1,0,0,0,0,0
IBM,2022-06-21,0.2223,137.85,0.021,1,1,0,0,0,0
IBM,2022-06-27,0.1723,142.8,0.0052,1,0,0,0,1,0
IBM,2022-07-18,0.422,138.13,-0.0128,1,0,0,1,0,0
IBM,2022-07-20,0.2991,129.18,-0.013,1,1,0,0,0,0
IBM,2022-08-23,-0.6102,134.74,-0.006,1,0,0,0,1,0
IBM,2022-09-07,0.2751,127.71,0.0078,1,0,1,0,0,0
IBM,2022-09-08,0.4388,128.47,0.006,1,1,0,0,0,0
IBM,2022-09-13,0.4379,127.25,-0.0261,1,1,0,0,0,0
IBM,2022-09-14,0.0208,127.69,0.0035,1,0,0,0,0,0
IBM,2022-09-28,0.3709,122.76,0.0084,1,1,0,0,0,0
IBM,2022-10-04,0.30295,125.5,0.0328,2,0,1,1,0,0
IBM,2022-10-06,0.4007,122.23,-0.0279,2,2,0,0,0,0
IBM,2022-10-10,0.1757,117.75,-0.009,1,1,0,0,0,0
IBM,2022-10-13,0.4037,121.79,0.0359,1,1,0,0,0,0
IBM,2022-10-14,0.1333,120.04,-0.0144,1,0,0,1,0,0
IBM,2022-10-17,0.2035,121.52,0.0123,1,0,0,1,0,0
IBM,2022-10-18,0.3409,122.94,0.0117,1,1,0,0,0,0
IBM,2022-10-19,0.4329,122.51,-0.0035,1,0,0,0,0,0
IBM,2022-10-25,0.48985,132.93,0.0018,2,2,0,0,0,0
IBM,2022-10-26,0.16655,135.01,0.0156,2,2,0,0,0,0
IBM,2022-10-28,0.4826,138.51,0.0278,1,1,0,0,0,0
IBM,2022-11-02,0.27645,136.83,-0.0099,2,1,0,0,0,0
IBM,2022-11-03,0.3572,134.47,-0.0172,1,0,1,0,0,0
IBM,2022-11-08,0.26505,140.04,0.0123,2,1,0,1,0,0
IBM,2022-11-09,0.48079999999999995,137.39,-0.0072,3,3,0,0,0,0
IBM,2022-11-14,0.0878,144.2,0.0072,2,2,0,0,0,0
IBM,2022-11-15,0.7016,144.34,0.001,1,0,1,0,0,0
IBM,2022-11-16,0.2858,144.52,0.0012,1,1,0,0,0,0
IBM,2022-11-17,0.3694,146.09,0.0109,2,1,0,1,0,0
IBM,2022-11-22,-0.4157,149.1,0.0165,1,0,0,0,0,1
IBM,2022-11-23,0.2028,148.75,-0.0023,1,1,0,0,0,0
IBM,2022-12-07,0.4134,147.27,-0.0016,1,0,1,0,0,0
IBM,2022-12-08,-0.0669,147.78,0.0035,1,1,0,0,0,0
IBM,2022-12-13,0.4116,150.57,0.0091,1,0,1,0,0,0
IBM,2022-12-21,0.0286,142.14,0.0061,1,1,0,0,0,0
IBM,2022-12-27,0.2491,142.42,0.0054,1,1,0,0,0,0
IBM,2023-01-06,0.3372,143.7,0.0184,1,0,0,0,1,0
IBM,2023-01-10,-0.287,144.8,0.0087,1,0,0,0,0,1
IBM,2023-01-18,0.3211,140.41,-0.0329,1,1,0,0,0,0
IBM,2023-01-26,-0.33795,134.45,-0.0448,2,1,0,1,0,0
IBM,2023-01-27,0.2294,134.39,-0.0004,1,0,0,1,0,0
IBM,2023-02-15,0.3597,136.4,0.0029,1,1,0,0,0,0
IBM,2023-02-22,0.0481,130.97,-0.0056,1,0,0,0,0,0
IBM,2023-03-09,0.4382,126.16,-0.0148,1,1,0,0,0,0
IBM,2023-03-31,0.1969,131.09,0.0145,1,1,0,0,0,0
IBM,2023-04-18,0.3035,127.78,-0.0003,1,0,0,1,0,0
IBM,2023-04-20,-0.2226,126.36,0.0003,2,0,0,1,0,1
IBM,2023-04-24,0.2644,125.4,-0.0026,1,0,1,0,0,0
IBM,2023-05-02,-0.17191428571428571,125.16,-0.0074,7,7,0,0,0,0
IBM,2023-05-03,-0.010699999999999998,123.45,-0.0137,2,1,0,1,0,0
IBM,2023-05-17,0.4845,125.71,0.0182,1,1,0,0,0,0
IBM,2023-05-19,0.4921,127.26,0.0088,1,0,0,0,0,0
IBM,2023-05-23,0.3548,128.18,0.0053,1,0,0,0,0,0
IBM,2023-05-26,0.3528,128.89,0.0168,1,1,0,0,0,0
IBM,2023-05-30,0.2949,129.48,0.0046,1,0,0,1,0,0
IBM,2023-06-22,0.3376,131.17,-0.0188,1,0,1,0,0,0
IBM,2023-06-23,0.35685,129.43,-0.0133,2,0,2,0,0,0
IBM,2023-06-26,0.2358,131.34,0.0148,1,0,1,0,0,0
IBM,2023-07-17,0.1285,134.24,0.0063,1,0,0,0,1,0
IBM,2023-07-20,-0.239,138.38,0.0214,1,1,0,0,0,0
IBM,2023-08-03,0.4317,144.45,0.0019,1,1,0,0,0,0
IBM,2023-08-07,0.3266,146.18,0.0134,1,0,0,0,0,0
IBM,2023-08-24,0.4191,143.55,0.001,1,0,1,0,0,0
IBM,2023-09-06,0.04769999999999999,148.06,-0.0005,2,0,1,0,0,0
IBM,2023-09-13,0.4059,146.55,0.0017,1,0,1,0,0,0
IBM,2023-09-18,0.4581,145.09,-0.0062,1,0,0,0,1,0
IBM,2023-10-03,0.3437,140.39,-0.0029,1,1,0,0,0,0
IBM,2023-10-09,0.3122,142.2,0.0012,1,0,0,0,1,0
IBM,2023-10-12,0.22435,141.24,-0.0139,2,0,1,1,0,0
IBM,2023-10-13,-0.4486,138.46,-0.0197,1,0,0,0,0,0
IBM,2023-10-16,0.3414,139.21,0.0054,1,1,0,0,0,0
IBM,2023-11-03,0.397,147.9,0.0061,1,0,1,0,0,0
IBM,2023-11-15,0.542,152.58,0.0144,1,0,0,0,0,0
IBM,2023-11-16,0.3398,153.06,0.0031,1,0,1,0,0,0
IBM,2023-11-20,0.3366,154.35,0.0095,1,0,0,1,0,0
IBM,2023-11-28,0.2565,155.65,0.0005,1,1,0,0,0,0
IBM,2023-12-05,0.3006,161.39,0.0018,1,1,0,0,0,0
IBM,2023-12-06,0.0465,160.28,-0.0069,1,1,0,0,0,0
IBM,2023-12-08,0.4055,161.96,0.0109,1,0,0,0,1,0
IBM,2023-12-13,0.03,163.62,-0.0066,1,0,0,1,0,0
IBM,2023-12-14,0.313,162.91,-0.0043,1,1,0,0,0,0
IBM,2023-12-18,0.447,162.74,0.0031,2,1,1,0,0,0
IBM,2023-12-19,0.142,161.56,-0.0073,1,1,0,0,0,0
IBM,2023-12-28,0.3424,163.75,0.0018,1,1,0,0,0,0
IBM,2024-01-18,0.3402,166.84,0.0046,3,1,2,0,0,0
IBM,2024-01-26,-0.0663,187.42,-0.0158,1,1,0,0,0,0
IBM,2024-02-13,0.4038,183.7,-0.0132,2,0,1,1,0,0
IBM,2024-02-16,0.0517,187.64,0.0041,1,0,0,0,0,0
IBM,2024-02-20,0.4182,183.44,-0.0224,1,1,0,0,0,0
IBM,2024-02-23,-0.3937,185.72,0.0082,1,1,0,0,0,0
IBM,2024-02-26,0.3549,184.13,-0.0086,1,1,0,0,0,0
IBM,2024-02-27,0.2865,184.87,0.004,1,0,0,0,1,0
IBM,2024-03-06,0.4095,196.16,0.0219,2,2,0,0,0,0
IBM,2024-03-07,0.4313,196.54,0.0019,1,0,1,0,0,0
IBM,2024-03-14,-0.2803,193.43,-0.0166,1,0,0,1,0,0
IBM,2024-03-20,0.7236,193.96,0.0032,1,0,1,0,0,0
IBM,2024-03-22,0.2294,190.84,-0.0055,1,0,1,0,0,0
IBM,2024-04-08,0.3235,189.82,0.0036,1,0,0,0,0,1
IBM,2024-04-11,0.3525,185.9,-0.0008,1,0,1,0,0,0
IBM,2024-04-24,0.02,184.1,0.0105,1,0,1,0,0,0
IBM,2024-05-08,0.3861,169.9,0.009,1,1,0,0,0,0
IBM,2024-05-16,0.2532,168.97,0.0042,1,0,0,1,0,0
IBM,2024-05-17,0.1473,169.03,0.0004,1,1,0,0,0,0
IBM,2024-05-22,0.2498,173.69,0.0013,1,1,0,0,0,0
IBM,2024-05-30,0.2228,165.63,-0.0085,1,0,0,1,0,0
IBM,2024-06-11,0.2869,169.32,-0.0062,1,0,1,0,0,0
IBM,2024-06-17,0.3137,169.5,0.0017,1,0,0,0,0,1
IBM,2024-06-18,-0.2688,170.55,0.0062,1,1,0,0,0,0
IBM,2024-06-26,0.1182,171.87,-0.0042,1,1,0,0,0,0
IBM,2024-07-17,0.4742,187.45,0.0088,1,0,1,0,0,0
IBM,2024-07-24,0.16015000000000001,184.02,-0.0004,2,1,0,0,0,0
IBM,2024-07-26,0.1554,191.75,-0.0012,1,1,0,0,0,0
IBM,2024-08-01,0.4114,189.66,-0.0129,1,1,0,0,0,0
IBM,2024-08-05,0.6141,183.31,-0.0307,1,1,0,0,0,0
IBM,2024-08-06,0.0197,186.8,0.019,1,0,1,0,0,0
IBM,2024-08-13,0.4469,190.99,0.008,1,1,0,0,0,0
IBM,2024-08-14,0.3769,192.32,0.007,1,0,1,0,0,0
IBM,2024-08-23,-0.2531,196.1,0.0007,1,1,0,0,0,0
IBM,2024-08-26,0.06079999999999999,197.98,0.0096,2,1,0,0,1,0
IBM,2024-09-03,-0.4484,201.28,-0.0042,1,0,0,0,0,1
IBM,2024-09-04,-0.3041,204.11,0.0141,1,0,0,1,0,0
IBM,2024-09-06,0.4016,200.74,-0.0091,1,1,0,0,0,0
IBM,2024-09-09,0.045,203.53,0.0139,1,1,0,0,0,0
IBM,2024-09-11,0.3092,209.89,0.0223,1,1,0,0,0,0
IBM,2024-09-12,0.1362,211.61,0.0082,1,0,1,0,0,0
IBM,2024-09-13,0.0269,214.79,0.015,1,1,0,0,0,0
IBM,2024-09-16,0.0907,217.16,0.011,1,0,0,0,1,0
IBM,2024-09-17,0.4765,214.13,-0.014,1,0,1,0,0,0
IBM,2024-09-19,-0.3028,213.89,-0.0049,1,0,0,1,0,0
IBM,2024-09-20,-0.0262,217.7,0.0178,2,1,0,1,0,0
IBM,2024-09-26,0.4187,223.43,0.0099,1,1,0,0,0,0
IBM,2024-10-01,0.4416,219.35,-0.0078,1,1,0,0,0,0
IBM,2024-10-15,0.3918,232.96,-0.0098,1,0,1,0,0,0
IBM,2024-10-17,0.3355,232.88,-0.0034,1,1,0,0,0,0
IBM,2024-10-18,0.39849999999999997,232.2,-0.0029,2,1,1,0,0,0
